,variable,correlation_true,mutual_info,unpriv_prob_pos,priv_prob_pos,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy,unpriv_prob_neg,priv_prob_neg,pos_prob,neg_prob
0,gender,-0.23255492087816237,0.030896156158599974,0.1836734693877551,0.37777777777777777,0.6640502354788069,-0.06281179138321995,-0.10498866213151925,-0.049288048552754454,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.2765957446808511,0.44680851063829785,0.3333333333333333,0.08023906736868622,2,0,0,0,0,0,-2.0141686386847675,26.53608160815805,1.8027344186949246,7.01006678929975,-2.0141686386847675,-3.5973581237321834,0.2896148862174129,-0.46472264723709406,1.0948237476860183,0.08587020073048106,4.8643151539247675,0.8163265306122449,0.6222222222222222,-0.19410430839002266,0.19410430839002268
1,race,0.17089104948668282,0.01682210343520303,0.5833333333333334,0.2556818181818182,2.108974358974359,0.1477272727272727,0.24242424242424238,0.07203441172906822,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.2765957446808511,0.44680851063829785,0.3333333333333333,0.08023906736868622,2,0,0,0,0,0,-2.0141686386847675,26.53608160815805,1.8027344186949246,7.01006678929975,11.058522231909333,-3.5973581237321834,0.2896148862174129,-0.46472264723709406,1.0948237476860183,-3.5973581237321834,4.8643151539247675,0.41666666666666663,0.7443181818181819,0.3276515151515152,-0.32765151515151525
0,gender,-0.19898323446551844,0.023935806612662897,0.11428571428571428,0.18072289156626506,0.7957671957671957,-0.17739529546758465,-0.212736660929432,-0.03145161290322582,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.14361702127659576,0.5904255319148937,0.3333333333333333,0.18852779434070693,2,0,0,0,0,0,-1.9645793636621465,13.78396524026603,0.642520869221783,3.599232471520861,-1.9645793636621465,-2.402060221752921,0.5718662133375516,-0.36467927737789974,0.7398056345040546,0.23756134134945756,5.040071646868394,0.8857142857142857,0.8192771084337349,-0.06643717728055078,0.06643717728055076
1,race,0.12924205332814703,0.013551199037115158,0.3181818181818182,0.12048192771084337,2.2154882154882154,0.13143483023001096,0.0657174151150054,0.020645792563600787,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.14361702127659576,0.5904255319148937,0.3333333333333333,0.18852779434070693,2,0,0,0,0,0,-1.9645793636621465,13.78396524026603,0.642520869221783,3.599232471520861,3.810317118517659,-2.402060221752921,0.5718662133375516,-0.36467927737789974,0.7398056345040546,-2.402060221752921,5.040071646868394,0.6818181818181819,0.8795180722891567,0.1976998904709748,-0.1976998904709748
0,gender,-0.37253952453754635,0.08002436663294951,0.11458333333333333,0.3695652173913043,0.47870370370370374,-0.19746376811594205,-0.19474637681159424,-0.1265166881799742,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.2393617021276596,0.5212765957446809,0.3333333333333333,0.1328959553293866,2,0,0,0,0,0,-2.019760907471286,20.662167426413085,1.18641927380996,5.395341913483595,-2.019760907471286,-2.9976930929765975,0.5302550694085088,-0.379720927726265,0.862802500997259,0.04290592258384505,4.921075575026965,0.8854166666666666,0.6304347826086957,-0.254981884057971,0.25498188405797095
1,race,0.034961847512963655,0.027698392074871653,0.4375,0.22093023255813954,1.8277777777777777,0.12209302325581395,-0.013081395348837233,0.09050611603635955,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.2393617021276596,0.5212765957446809,0.3333333333333333,0.1328959553293866,2,0,0,0,0,0,-2.019760907471286,20.662167426413085,1.18641927380996,5.395341913483595,7.0611732324973175,-2.9976930929765975,0.5302550694085088,-0.379720927726265,0.862802500997259,-2.9976930929765975,4.921075575026965,0.5625,0.7790697674418605,0.21656976744186046,-0.21656976744186052
0,gender,-0.24981521054506348,0.036632958482677405,0.11764705882352941,0.3106796116504854,0.5266106442577031,-0.061793260993717875,-0.32370074243289554,0.019078638497652588,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.22340425531914893,0.5053191489361702,0.3333333333333333,0.12317272647488234,2,0,0,0,0,0,-1.9836107701813932,38.725666644860475,2.2821365506594797,9.615163506322675,-1.9836107701813932,-2.997693092976598,5.441334408187319,0.04697002095708661,1.5744605218077243,-0.19392384503858764,4.938332351306466,0.8823529411764706,0.6893203883495146,-0.193032552826956,0.19303255282695597
1,race,-0.0436661794114273,0.005889530423546452,0.25,0.22093023255813954,1.119047619047619,0.061046511627906974,-0.2718023255813954,0.19010212097407697,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.22340425531914893,0.5053191489361702,0.3333333333333333,0.12317272647488234,2,0,0,0,0,0,-1.9836107701813932,38.725666644860475,2.2821365506594797,9.615163506322675,7.061173232497321,-2.997693092976598,5.441334408187319,0.04697002095708661,1.5744605218077243,-2.997693092976598,4.938332351306466,0.75,0.7790697674418605,0.02906976744186046,-0.029069767441860517
0,gender,-0.21975494721229494,0.027252118157683136,0.14772727272727273,0.31,0.631198347107438,-0.28954545454545455,-0.20863636363636362,-0.23798252238644946,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.23404255319148937,0.5319148936170213,0.3333333333333333,0.1404183678952009,2,0,0,0,0,0,-2.004814298169136,18.758329267122967,1.1466039269804706,5.038733750472901,-2.004814298169136,-3.126620633111018,0.30685165526932096,-0.35032413837431464,0.936993778517663,-0.12895158768584958,4.929014798604723,0.8522727272727273,0.69,-0.16227272727272726,0.16227272727272735
1,race,0.07881400518436729,0.003361167461584408,0.3333333333333333,0.2254335260115607,1.4242424242424243,0.08208092485549134,0.030057803468208077,0.017546880979716753,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.23404255319148937,0.5319148936170213,0.3333333333333333,0.1404183678952009,2,0,0,0,0,0,-2.004814298169136,18.758329267122967,1.1466039269804706,5.038733750472901,7.859256668564889,-3.126620633111018,0.30685165526932096,-0.35032413837431464,0.936993778517663,-3.126620633111018,4.929014798604723,0.6666666666666667,0.7745664739884393,0.10789980732177262,-0.10789980732177251
