,variable,correlation_true,correlation_pred,mutual_info,unpriv_prob,priv_prob,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy
0,gender,-0.23255492087816237,-0.18016907474901167,0.030896156158599974,0.1836734693877551,0.37777777777777777,0.6640502354788069,-0.1784580498866213,-0.0392290249433106,0.29031279178338004,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.2765957446808511,0.44680851063829785,0.3333333333333333,0.08023906736868622,2,0,0,0,0,0,-2.0141686386847675,26.53608160815805,1.7688089279246197,7.022514586813087,-2.0141686386847675,-3.5973581237321834,0.2896148862174129,-0.46272371278246954,1.094205780873252,0.08587020073048106,4.8643151539247675
1,race,0.17089104948668282,0.18865742527932713,0.01682210343520303,0.5833333333333334,0.2556818181818182,2.108974358974359,0.47916666666666663,-0.0018939393939393367,-0.6696958681691506,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.2765957446808511,0.44680851063829785,0.3333333333333333,0.08023906736868622,2,0,0,0,0,0,-2.0141686386847675,26.53608160815805,1.7688089279246197,7.022514586813087,11.058522231909333,-3.5973581237321834,0.2896148862174129,-0.46272371278246954,1.094205780873252,-3.5973581237321834,4.8643151539247675
0,gender,-0.19898323446551844,-0.316674621329699,0.023935806612662897,0.11428571428571428,0.18072289156626506,0.7957671957671957,-0.24968445209409063,-0.13092369477911636,0.30702087286527513,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.14361702127659576,0.5904255319148937,0.3333333333333333,0.18852779434070693,2,0,0,0,0,0,-1.9645793636621465,13.78396524026603,0.6097778318934175,3.612662845239668,-1.9645793636621465,-2.402060221752921,0.5718662133375516,-0.3463909594374598,0.7252003057628348,0.23756134134945756,5.040071646868394
1,race,0.12924205332814703,0.1896466373617859,0.013551199037115158,0.3181818181818182,0.12048192771084337,2.2154882154882154,0.352683461117196,-0.007119386637458924,-0.5963470319634703,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.14361702127659576,0.5904255319148937,0.3333333333333333,0.18852779434070693,2,0,0,0,0,0,-1.9645793636621465,13.78396524026603,0.6097778318934175,3.612662845239668,3.810317118517659,-2.402060221752921,0.5718662133375516,-0.3463909594374598,0.7252003057628348,-2.402060221752921,5.040071646868394
0,gender,-0.37253952453754635,-0.46922048618573925,0.08002436663294951,0.11458333333333333,0.3695652173913043,0.47870370370370374,-0.35054347826086957,-0.1630434782608695,0.5905587313295224,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.2393617021276596,0.5212765957446809,0.3333333333333333,0.1328959553293866,2,0,0,0,0,0,-2.019760907471286,20.662167426413085,1.153662314272659,5.407779462431446,-2.019760907471286,-2.9976930929765975,0.5302550694085088,-0.37454872945106,0.8602192078414602,0.04290592258384505,4.921075575026965
1,race,0.034961847512963655,0.11713087060084514,0.027698392074871653,0.4375,0.22093023255813954,1.8277777777777777,0.22238372093023256,-0.018895348837209336,-0.3210326812055013,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.2393617021276596,0.5212765957446809,0.3333333333333333,0.1328959553293866,2,0,0,0,0,0,-2.019760907471286,20.662167426413085,1.153662314272659,5.407779462431446,7.0611732324973175,-2.9976930929765975,0.5302550694085088,-0.37454872945106,0.8602192078414602,-2.9976930929765975,4.921075575026965
0,gender,-0.24981521054506345,-0.27400121882933554,0.036632958482677405,0.11764705882352941,0.3106796116504854,0.5266106442577031,-0.1889206167904055,-0.2480868075385494,0.09068661971830988,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.22340425531914893,0.5053191489361702,0.3333333333333333,0.12317272647488234,2,0,0,0,0,0,-1.9836107701813932,38.725666644860475,2.2375669230941226,9.6301257891614,-1.9836107701813932,-2.997693092976598,5.441334408187319,0.04414081723060118,1.5755262981776887,-0.19392384503858764,4.938332351306466
1,race,-0.0436661794114273,-0.023307135961828793,0.005889530423546452,0.25,0.22093023255813954,1.119047619047619,0.07412790697674418,-0.21366279069767447,-0.2336344592825347,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.22340425531914893,0.5053191489361702,0.3333333333333333,0.12317272647488234,2,0,0,0,0,0,-1.9836107701813932,38.725666644860475,2.2375669230941226,9.6301257891614,7.061173232497321,-2.997693092976598,5.441334408187319,0.04414081723060118,1.5755262981776887,-2.997693092976598,4.938332351306466
0,gender,-0.21975494721229497,-0.30544113138890516,0.027252118157683136,0.14772727272727273,0.31,0.631198347107438,-0.23227272727272727,-0.18000000000000005,0.3230999388643148,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.23404255319148937,0.5319148936170213,0.3333333333333333,0.1404183678952009,2,0,0,0,0,0,-2.004814298169136,18.758329267122967,1.1589422421973787,5.032079181853038,-2.004814298169136,-3.126620633111018,0.30685165526932096,-0.3590096363736751,0.9374135130479063,-0.12895158768584958,4.929014798604723
1,race,0.07881400518436729,0.12647167185834063,0.003361167461584408,0.3333333333333333,0.2254335260115607,1.4242424242424243,0.35722543352601155,-0.013487475915221592,-0.6502870264064293,188,5.236441962829949,3,16,2.772588722239781,0,0,0,0,0,0,16,0,1,0.0,0.0851063829787234,-2.463853240590168,11.75,2.463853240590168,0.23404255319148937,0.5319148936170213,0.3333333333333333,0.1404183678952009,2,0,0,0,0,0,-2.004814298169136,18.758329267122967,1.1589422421973787,5.032079181853038,7.859256668564889,-3.126620633111018,0.30685165526932096,-0.3590096363736751,0.9374135130479063,-3.126620633111018,4.929014798604723
